TreeID,StandID,Plot,Tag,PrevDBH,PrevHOM,PrevPSPTag,PrevMS,PrevRT,PrevLA,Species,PrevStatus,PrevComments
700519,RS31,0600,700519,15,137,,,,,TSHE,1,
700520,RS31,0600,700520,9.7,137,,,,,ACCI,1,
700521,RS31,0600,700521,9,137,,,,,ACCI,1,
700522,RS31,0600,700522,7.2,137,,,,,ACCI,1,
700523,RS31,0600,700523,7.6,137,,,,,ACCI,1,"LEAN, UWD"
700524,RS31,0600,700524,15.1,137,,,,,TSHE,1,
700525,RS31,0600,700525,7.4,137,,,,,THPL,1,
700526,RS31,0600,700526,85.4,137,,,,,PSME,1,
700527,RS31,0600,700527,8,137,,,,,THPL,1,
700578,RS31,0600,700578,4.1,137,,,,,TSHE,1,
700823,RS31,0600,700823,30.7,137,,,,,TSHE,1,PMOLT 0700824
700824,RS31,0600,700824,12,137,,,,,TSHE,1,PMOLT 0700823
700825,RS31,0600,700825,15,137,,,,,TSHE,1,
700826,RS31,0600,700826,32.8,137,,,,,TSHE,1,
700827,RS31,0600,700827,5.5,137,,,,,TSHE,1,
700828,RS31,0600,700828,4.5,137,,,,,TSHE,1,
700829,RS31,0600,700829,14,137,,,,,TSHE,1,
800354,RS31,0600,800354,45.1,137,,,,,PSME,1,
800355,RS31,0600,800355,21.7,137,,,,,TSHE,1,
800356,RS31,0600,800356,31.8,137,,,,,TSHE,1,
800357,RS31,0600,800357,38.7,137,,,,,TSHE,1,
800368,RS31,0600,800368,33.9,137,,,,,TSHE,1,
800369,RS31,0600,800369,8.3,137,,,,,THPL,1,
800370,RS31,0600,800370,5.1,137,,,,,ACCI,1,
800371,RS31,0600,800371,1.4,137,,,,,ACCI,1,
800372,RS31,0600,800372,6.2,137,,,,,ACCI,1,
800373,RS31,0600,800373,1.9,137,,,,,THPL,1,
800374,RS31,0600,800374,2.6,137,,,,,TSHE,1,
800375,RS31,0600,800375,4.4,137,,,,,THPL,1,
800376,RS31,0600,800376,16.6,137,,,,,TSHE,1,
800377,RS31,0600,800377,3,137,,,,,THPL,1,
800378,RS31,0600,800378,4.9,137,,,,,TSHE,1,
800379,RS31,0600,800379,18.5,137,,,,,TSHE,1,
800380,RS31,0600,800380,40.6,137,,,,,TSHE,1,
800381,RS31,0600,800381,8.1,137,,,,,TSHE,1,
800382,RS31,0600,800382,86,137,,,,,PSME,1,
800383,RS31,0600,800383,6.5,137,,,,,THPL,1,
800384,RS31,0600,800384,67,137,,,,,TSHE,1,MOUND
800385,RS31,0600,800385,45.6,137,,,,,PSME,1,MOUND
800386,RS31,0600,800386,79.2,1,,,,,PSME,1,POM 100
800387,RS31,0600,800387,55.7,137,,,,,PSME,1,
800388,RS31,0600,800388,1.6,137,,,,,TSHE,1,
800389,RS31,0600,800389,2,137,,,,,TSHE,1,
800390,RS31,0600,800390,6.8,137,,,,,ACCI,1,
800391,RS31,0600,800391,3.6,137,,,,,THPL,1,
800392,RS31,0600,800392,5.9,137,,,,,THPL,1,
800393,RS31,0600,800393,5.5,137,,,,,THPL,1,
800394,RS31,0600,800394,5.8,137,,,,,THPL,1,
800395,RS31,0600,800395,3.5,137,,,,,TSHE,1,
800396,RS31,0600,800396,43.6,137,,,,,TSHE,1,
800888,RS31,0600,800888,16.8,137,,,,,TSHE,1,
800889,RS31,0600,800889,8.6,137,,,,,TSHE,1,STRESS
800890,RS31,0600,800890,27.7,137,,,,,TSHE,1,
800891,RS31,0600,800891,138.4,137,,,,,PSME,1,
800892,RS31,0600,800892,6.6,137,,,,,TSHE,1,
800893,RS31,0600,800893,30,137,,,,,TSHE,1,BA
800894,RS31,0600,800894,4,137,,,,,THPL,1,
800895,RS31,0600,800895,30.5,137,,,,,TSHE,1,
800896,RS31,0600,800896,70.3,137,,,,,PSME,1,
800897,RS31,0600,800897,25.9,137,,,,,TSHE,1,
700454,RS31,0601,700454,47.3,137,,,,,TSHE,1,
700455,RS31,0601,700455,19.3,137,,,,,TSHE,1,
700456,RS31,0601,700456,20.3,137,,,,,TSHE,1,"STRESS, CANKER"
700457,RS31,0601,700457,87.9,137,,,,,PSME,1,
700497,RS31,0601,700497,40.9,137,,,,,TSHE,1,
700498,RS31,0601,700498,39.3,137,,,,,TSHE,1,
700499,RS31,0601,700499,16,137,,,,,TSHE,1,
700500,RS31,0601,700500,1.3,137,,,,,TSHE,1,
700810,RS31,0601,700810,41.4,137,,,,,TSHE,1,HERB 137
700811,RS31,0601,700811,33.6,137,,,,,TSHE,1,
700813,RS31,0601,700813,32.5,137,,,,,TSHE,1,STRESS
700815,RS31,0601,700815,29.3,137,,,,,TSHE,1,
700816,RS31,0601,700816,38.3,137,,,,,TSHE,1,
700817,RS31,0601,700817,6.1,137,,,,,TSHE,1,
700818,RS31,0601,700818,18.6,137,,,,,TSHE,1,
800341,RS31,0601,800341,48.5,137,,,,,TSHE,1,STILTED ROOTS
800342,RS31,0601,800342,35.9,137,,,,,TSHE,1,
800343,RS31,0601,800343,131.1,137,,,,,PSME,1,
800344,RS31,0601,800344,25.3,137,,,,,TSHE,1,
800345,RS31,0601,800345,35.6,137,,,,,TSHE,1,
800349,RS31,0601,800349,18.5,137,,,,,TSHE,1,
800350,RS31,0601,800350,25,137,,,,,TSHE,1,
800351,RS31,0601,800351,92.6,137,,,,,PSME,1,
800352,RS31,0601,800352,21.8,137,,,,,TSHE,1,
800353,RS31,0601,800353,40.4,137,,,,,TSHE,1,
800833,RS31,0601,800833,20.2,137,,,,,TSHE,1,
800834,RS31,0601,800834,136.2,137,,,,,PSME,1,
800835,RS31,0601,800835,41.4,137,,,,,TSHE,1,
800837,RS31,0601,800837,29.9,137,,,,,TSHE,1,
800838,RS31,0601,800838,15.5,137,,,,,TSHE,1,
700401,RS31,0602,700401,17.1,137,,,,,TSHE,1,NURSE
700402,RS31,0602,700402,32.7,137,,,,,TSHE,1,
700403,RS31,0602,700403,12.8,137,,,,,TSHE,1,
700404,RS31,0602,700404,14.5,137,,,,,TSHE,1,
700405,RS31,0602,700405,29.7,137,,,,,TSHE,1,
700406,RS31,0602,700406,14.7,137,,,,,TSHE,1,
700407,RS31,0602,700407,11.3,137,,,,,ACCI,1,
700413,RS31,0602,700413,3.9,137,,,,,TSHE,1,
700442,RS31,0602,700442,43,137,,,,,TSHE,1,
700443,RS31,0602,700443,12,137,,,,,TSHE,1,
700444,RS31,0602,700444,30,137,,,,,TSHE,1,
700445,RS31,0602,700445,17.5,137,,,,,TSHE,1,
700446,RS31,0602,700446,44.2,137,,,,,PSME,1,
700447,RS31,0602,700447,33.5,137,,,,,TSHE,1,
700448,RS31,0602,700448,16.2,137,,,,,TSHE,1,
700449,RS31,0602,700449,156.7,137,,,,,PSME,1,
700450,RS31,0602,700450,15,137,,,,,TSHE,1,
700451,RS31,0602,700451,26.2,137,,,,,TSHE,1,
700452,RS31,0602,700452,45.1,137,,,,,TSHE,1,
700453,RS31,0602,700453,22.9,137,,,,,TSHE,1,
700458,RS31,0602,700458,18.3,137,,,,,TSHE,1,
700690,RS31,0602,700690,52.9,137,,,,,THPL,1,
700691,RS31,0602,700691,15.3,137,,,,,TSHE,1,LEAN
700802,RS31,0602,700802,29.5,137,,,,,TSHE,1,
700803,RS31,0602,700803,14.7,137,,,,,TSHE,1,
700805,RS31,0602,700805,11.1,137,,,,,TSHE,1,"LEAN, recently fallen"
700806,RS31,0602,700806,13.2,137,,,,,TSHE,1,"GROUND, ODD, recently fallen and roots suspended"
700807,RS31,0602,700807,27.1,137,,,,,TSHE,1,"GROUND, ODD, recently fallen"
700808,RS31,0602,700808,33.2,137,,,,,TSHE,1,"GROUND, ODD, recently fallen"
700809,RS31,0602,700809,2.7,137,,,,,THPL,1,GROUND
800827,RS31,0602,800827,122,137,,,,,PSME,1,HERB 136
800828,RS31,0602,800828,19.8,137,,,,,TSHE,1,
800829,RS31,0602,800829,25.5,137,,,,,TSHE,1,
800830,RS31,0602,800830,17.4,137,,,,,TSHE,1,
800831,RS31,0602,800831,69.1,137,,,,,PSME,1,
800832,RS31,0602,800832,47.1,137,,,,,TSHE,1,
800836,RS31,0602,800836,16.9,137,,,,,TSHE,1,
601262,RS31,0603,601262,27.2,137,,,,,TSHE,1,
601453,RS31,0603,601453,75.9,137,,,,,TSHE,1,
601454,RS31,0603,601454,13.8,137,,,,,TSHE,1,
601455,RS31,0603,601455,31.1,137,,,,,THPL,1,
601456,RS31,0603,601456,79.8,137,,,,,TSHE,1,
601457,RS31,0603,601457,2.7,137,,,,,TSHE,1,
601458,RS31,0603,601458,68.4,137,,,,,THPL,1,
601459,RS31,0603,601459,52.4,137,,,,,TSHE,1,
601460,RS31,0603,601460,3.6,137,,,,,THPL,1,
601461,RS31,0603,601461,4.5,137,,,,,THPL,1,
601462,RS31,0603,601462,63.7,137,,,,,TSHE,1,
601463,RS31,0603,601463,4.5,137,,,,,THPL,1,
601464,RS31,0603,601464,5.2,137,,,,,THPL,1,
601465,RS31,0603,601465,15.7,137,,,,,TSHE,1,
601466,RS31,0603,601466,2.6,137,,,,,THPL,1,
601467,RS31,0603,601467,1.4,137,,,,,THPL,1,
601468,RS31,0603,601468,2.9,137,,,,,TSHE,1,
601469,RS31,0603,601469,18.3,137,,,,,TSHE,1,
601471,RS31,0603,601471,8.7,137,,,,,ACCI,1,2 STEMS
601474,RS31,0603,601474,2.3,137,,,,,TSHE,1,
601475,RS31,0603,601475,2.1,137,,,,,TSHE,1,
601477,RS31,0603,601477,23.5,137,,,,,TSHE,1,
601478,RS31,0603,601478,41.7,137,,,,,TSHE,1,
601479,RS31,0603,601479,36.7,137,,,,,TSHE,1,
601485,RS31,0603,601485,29.4,137,,,,,PSME,1,
601486,RS31,0603,601486,42.7,137,,,,,TSHE,1,
601487,RS31,0603,601487,57.9,137,,,,,TSHE,1,
601488,RS31,0603,601488,18.8,137,,,,,TSHE,1,"UWD, scar"
601490,RS31,0603,601490,4,137,,,,,TSHE,1,
601491,RS31,0603,601491,1.2,137,,,,,THPL,1,
700408,RS31,0603,700408,3.6,137,,,,,THPL,1,
700409,RS31,0603,700409,1.6,137,,,,,THPL,1,
700410,RS31,0603,700410,1.3,137,,,,,THPL,1,
700411,RS31,0603,700411,1.6,137,,,,,THPL,1,
700412,RS31,0603,700412,1.8,137,,,,,THPL,1,GROUND
700414,RS31,0603,700414,3.7,137,,,,,THPL,1,
700415,RS31,0603,700415,41.7,137,,,,,TSHE,1,
700416,RS31,0603,700416,4.4,137,,,,,THPL,1,
700417,RS31,0603,700417,2.1,137,,,,,THPL,1,
700418,RS31,0603,700418,10.5,137,,,,,THPL,1,GROUND
700419,RS31,0603,700419,1.4,137,,,,,THPL,1,
700420,RS31,0603,700420,1,137,,,,,THPL,1,
700421,RS31,0603,700421,63.6,137,,,,,PSME,1,
700422,RS31,0603,700422,5.1,137,,,,,THPL,1,
700423,RS31,0603,700423,1.5,137,,,,,THPL,1,
700424,RS31,0603,700424,2.1,137,,,,,THPL,1,
700425,RS31,0603,700425,5.4,137,,,,,THPL,1,
700426,RS31,0603,700426,48.7,137,,,,,TSHE,1,
700665,RS31,0603,700665,60.6,137,,,,,TSHE,1,
700666,RS31,0603,700666,99,137,,,,,PSME,1,
700687,RS31,0603,700687,2.6,137,,,,,THPL,1,GROUND
700688,RS31,0603,700688,2.4,137,,,,,THPL,1,GROUND
700689,RS31,0603,700689,41.9,137,,,,,PSME,1,
700692,RS31,0603,700692,2.5,137,,,,,THPL,1,
700693,RS31,0603,700693,1.9,137,,,,,THPL,1,
700804,RS31,0603,700804,5.7,137,,,,,THPL,1,
800173,RS31,0603,800173,11.6,137,,,,,TSHE,1,
800174,RS31,0603,800174,47.3,137,,,,,TSHE,1,"HERB 135, BA"
601401,RS31,0604,601401,23.9,137,,,,,TSHE,1,PMULT with 0601402
601402,RS31,0604,601402,10.8,137,,,,,TSHE,1,PMULT with 0601401
601403,RS31,0604,601403,20.6,137,,,,,TSHE,1,
601404,RS31,0604,601404,19.7,137,,,,,TSHE,1,
601405,RS31,0604,601405,7.8,137,,,,,TSHE,1,
601406,RS31,0604,601406,5.8,137,,,,,TSHE,1,
601407,RS31,0604,601407,6.4,137,,,,,TSHE,1,
601408,RS31,0604,601408,14.5,137,,,,,TSHE,1,
601409,RS31,0604,601409,9.1,137,,,,,TSHE,1,
601410,RS31,0604,601410,26.1,137,,,,,TSHE,1,
601412,RS31,0604,601412,40.5,137,,,,,TSHE,1,
601413,RS31,0604,601413,9.1,137,,,,,TSHE,1,NURSE
601414,RS31,0604,601414,11.8,137,,,,,TSHE,1,
601417,RS31,0604,601417,38.3,137,,,,,PSME,1,
601418,RS31,0604,601418,54.6,137,,,,,PSME,1,
601429,RS31,0604,601429,35.1,137,,,,,TSHE,1,
601430,RS31,0604,601430,5.5,137,,,,,THPL,1,
601431,RS31,0604,601431,55.8,137,,,,,TSHE,1,
601432,RS31,0604,601432,23.4,137,,,,,TSHE,1,
601433,RS31,0604,601433,16.9,137,,,,,TSHE,1,
601434,RS31,0604,601434,15.7,137,,,,,TSHE,1,
601435,RS31,0604,601435,14.6,137,,,,,TSHE,1,scar
601436,RS31,0604,601436,52.5,137,,,,,TSHE,1,
601437,RS31,0604,601437,9,137,,,,,TSHE,1,NURSE
601438,RS31,0604,601438,22.8,137,,,,,TSHE,1,
601439,RS31,0604,601439,6.3,137,,,,,TSHE,1,
601440,RS31,0604,601440,18.2,137,,,,,TSHE,1,
601441,RS31,0604,601441,15.3,137,,,,,TSHE,1,
601442,RS31,0604,601442,18.5,137,,,,,TSHE,1,
601443,RS31,0604,601443,8.2,137,,,,,ACCI,1,2 STEMS
601444,RS31,0604,601444,8.5,137,,,,,TSHE,1,STRESS
601445,RS31,0604,601445,167.2,137,,,,,PSME,1,
601446,RS31,0604,601446,45.3,137,,,,,PSME,1,
601447,RS31,0604,601447,1.6,137,,,,,TSHE,1,
601449,RS31,0604,601449,17.6,137,,,,,TSHE,1,
601450,RS31,0604,601450,26.4,137,,,,,TSHE,1,
601452,RS31,0604,601452,9.2,137,,,,,TSHE,1,
601470,RS31,0604,601470,8,137,,,,,TSHE,1,NURSE
700626,RS31,0604,700626,14.2,137,,,,,TSHE,1,
700627,RS31,0604,700627,4.9,137,,,,,TSHE,1,
700628,RS31,0604,700628,1.9,137,,,,,TSHE,1,
700629,RS31,0604,700629,46.5,137,,,,,TSHE,1,
700631,RS31,0604,700631,74.7,137,,,,,TSHE,1,
700632,RS31,0604,700632,66.1,137,,,,,TSHE,1,
700633,RS31,0604,700633,6.2,137,,,,,TSHE,1,
700634,RS31,0604,700634,29.5,137,,,,,TSHE,1,
700645,RS31,0604,700645,5,137,,,,,TSHE,1,
700646,RS31,0604,700646,5.3,137,,,,,TSHE,1,
700647,RS31,0604,700647,10.4,137,,,,,TSHE,1,
700648,RS31,0604,700648,2.4,137,,,,,TSHE,1,
700649,RS31,0604,700649,20.7,137,,,,,TSHE,1,
700650,RS31,0604,700650,20.2,137,,,,,TSHE,1,
700651,RS31,0604,700651,36.2,137,,,,,TSHE,1,
700652,RS31,0604,700652,131.6,137,,,,,PSME,1,
700653,RS31,0604,700653,47.5,137,,,,,TSHE,1,
700654,RS31,0604,700654,38.6,137,,,,,TSHE,1,
700655,RS31,0604,700655,87.4,137,,,,,PSME,1,
800160,RS31,0604,800160,19.4,137,,,,,TSHE,1,"NURSE, fused at base with 0800161"
800161,RS31,0604,800161,5.6,137,,,,,TSHE,1,"NURSE, fused at base with 0800160"
800163,RS31,0604,800163,34.6,137,,,,,PSME,1,
700170,RS31,0605,700170,50.3,137,,,,,THPL,1,HERB 123
700171,RS31,0605,700171,23.7,137,,,,,PSME,1,
700172,RS31,0605,700172,3,137,,,,,TSHE,1,
700173,RS31,0605,700173,4.5,137,,,,,TSHE,1,UWD
700174,RS31,0605,700174,6,137,,,,,TSHE,1,
700175,RS31,0605,700175,109.6,137,,,,,THPL,1,
700176,RS31,0605,700176,30.9,137,,,,,THPL,1,
700184,RS31,0605,700184,30.2,137,,,,,THPL,1,
700185,RS31,0605,700185,36.8,137,,,,,THPL,1,BA
700186,RS31,0605,700186,9.6,137,,,,,TSHE,1,
700187,RS31,0605,700187,11.9,137,,,,,TSHE,1,
700188,RS31,0605,700188,40.3,137,,,,,TSHE,1,
700189,RS31,0605,700189,1.8,137,,,,,TSHE,1,
700192,RS31,0605,700192,8,137,,,,,TSHE,1,
700601,RS31,0605,700601,63.4,137,,,,,TSHE,1,bole rotted
700602,RS31,0605,700602,69.9,137,,,,,TSHE,1,
700603,RS31,0605,700603,47.8,137,,,,,TSHE,1,
700615,RS31,0605,700615,1.4,137,,,,,TSHE,1,
700616,RS31,0605,700616,4.4,137,,,,,TSHE,1,
700617,RS31,0605,700617,4.5,137,,,,,TSHE,1,
700618,RS31,0605,700618,3.6,137,,,,,TSHE,1,
700619,RS31,0605,700619,1,137,,,,,VAPA,1,
700620,RS31,0605,700620,1.5,137,,,,,TSHE,1,
700621,RS31,0605,700621,5.9,137,,,,,TSHE,1,
700622,RS31,0605,700622,1.9,137,,,,,TSHE,1,
700623,RS31,0605,700623,3.8,137,,,,,TSHE,1,
700624,RS31,0605,700624,4.1,137,,,,,TSHE,1,
700625,RS31,0605,700625,6.6,137,,,,,TSHE,1,
700630,RS31,0605,700630,8.7,137,,,,,TSHE,1,
700637,RS31,0605,700637,142.1,137,,,,,PSME,1,
700638,RS31,0605,700638,1.4,137,,,,,TSHE,1,
700639,RS31,0605,700639,25.6,137,,,,,TABR,1,
700640,RS31,0605,700640,13.7,137,,,,,TSHE,1,NURSE
700641,RS31,0605,700641,49.3,137,,,,,ACMA,1,
700642,RS31,0605,700642,35.1,137,,,,,ACMA,1,
700643,RS31,0605,700643,33.2,137,,,,,ACMA,1,
700644,RS31,0605,700644,52.1,137,,,,,THPL,1,
700781,RS31,0605,700781,21.7,137,,,,,TSHE,1,UWD
700782,RS31,0605,700782,82.7,137,,,,,TSHE,1,
700144,RS31,0606,700144,46.8,137,,,,,TSHE,1,
700145,RS31,0606,700145,12.1,137,,,,,TSHE,1,BA
700146,RS31,0606,700146,165.4,137,,,,,PSME,1,
700158,RS31,0606,700158,11.4,137,,,,,TSHE,1,
700159,RS31,0606,700159,2,137,,,,,THPL,1,UWD
700161,RS31,0606,700161,1.4,137,,,,,TSHE,1,NURSE
700162,RS31,0606,700162,38.9,137,,,,,THPL,1,
700163,RS31,0606,700163,70.1,137,,,,,TSHE,1,
700164,RS31,0606,700164,21.2,137,,,,,THPL,1,
700165,RS31,0606,700165,2.2,137,,,,,TSHE,1,
700166,RS31,0606,700166,4.1,137,,,,,TSHE,1,NURSE
700167,RS31,0606,700167,68.5,137,,,,,TSHE,1,
700168,RS31,0606,700168,29.4,137,,,,,THPL,1,
700169,RS31,0606,700169,18.2,137,,,,,THPL,1,"BA, STRESS"
700190,RS31,0606,700190,4.6,137,,,,,TSHE,1,
700191,RS31,0606,700191,7.8,137,,,,,TSHE,1,
700193,RS31,0606,700193,5,137,,,,,TSHE,1,
700194,RS31,0606,700194,5.2,137,,,,,TSHE,1,
700604,RS31,0606,700604,2.5,137,,,,,TSHE,1,UWD
700612,RS31,0606,700612,41.6,137,,,,,TSHE,1,
700702,RS31,0606,700702,81.5,137,,,,,THPL,1,
700703,RS31,0606,700703,11.5,137,,,,,TSHE,1,
700744,RS31,0606,700744,6.4,137,,,,,TSHE,1,
700745,RS31,0606,700745,18,137,,,,,TSHE,1,
700746,RS31,0606,700746,8.4,137,,,,,TSHE,1,
700763,RS31,0606,700763,3.4,137,,,,,TSHE,1,
700764,RS31,0606,700764,57.5,137,,,,,TSHE,1,
700765,RS31,0606,700765,3.4,137,,,,,TSHE,1,
700766,RS31,0606,700766,2.9,137,,,,,TSHE,1,
700767,RS31,0606,700767,12.9,137,,,,,THPL,1,
700768,RS31,0606,700768,2.7,137,,,,,TSHE,1,
700769,RS31,0606,700769,1.8,137,,,,,TSHE,1,
700770,RS31,0606,700770,1.7,137,,,,,TSHE,1,
700771,RS31,0606,700771,29.1,137,,,,,THPL,1,STRESS
700772,RS31,0606,700772,200.4,137,,,,,PSME,1,
700773,RS31,0606,700773,11.8,137,,,,,TSHE,1,
700774,RS31,0606,700774,17.8,137,,,,,THPL,1,
700775,RS31,0606,700775,4.7,137,,,,,THPL,1,
700776,RS31,0606,700776,3.9,137,,,,,TSHE,1,
700777,RS31,0606,700777,11.7,137,,,,,TSHE,1,
700778,RS31,0606,700778,4.1,137,,,,,TSHE,1,UWD
700779,RS31,0606,700779,9.4,137,,,,,TSHE,1,
700780,RS31,0606,700780,3.5,137,,,,,TSHE,1,UWD
700783,RS31,0606,700783,33.5,137,,,,,TSHE,1,HERB 274
800316,RS31,0606,800316,32.6,137,,,,,THPL,1,
600826,RS31,0607,600826,23,137,,,,,TSHE,1,
700133,RS31,0607,700133,47.8,137,,,,,TSHE,1,
700134,RS31,0607,700134,4.7,137,,,,,TSHE,1,mound
700135,RS31,0607,700135,29.1,137,,,,,TSHE,1,
700136,RS31,0607,700136,115.4,137,,,,,PSME,1,
700137,RS31,0607,700137,140.1,137,,,,,PSME,1,
700138,RS31,0607,700138,14.6,137,,,,,TSHE,1,
700139,RS31,0607,700139,60.6,137,,,,,TSHE,1,
700140,RS31,0607,700140,14.6,137,,,,,TSHE,1,
700157,RS31,0607,700157,7.9,137,,,,,TSHE,1,
700285,RS31,0607,700285,6.2,137,,,,,TSHE,1,
700609,RS31,0607,700609,5.3,137,,,,,TSHE,1,stilted roots
700610,RS31,0607,700610,1.6,137,,,,,TSHE,1,NURSE
700611,RS31,0607,700611,2,137,,,,,TSHE,1,
700701,RS31,0607,700701,46,137,,,,,THPL,1,
700704,RS31,0607,700704,56,137,,,,,TSHE,1,
700705,RS31,0607,700705,23.1,137,,,,,TSHE,1,
700706,RS31,0607,700706,15.9,137,,,,,TSHE,1,
700707,RS31,0607,700707,16.9,137,,,,,TSHE,1,NURSE
700708,RS31,0607,700708,79.2,137,,,,,TSHE,1,
700724,RS31,0607,700724,15.7,137,,,,,TSHE,1,
700725,RS31,0607,700725,28.8,137,,,,,TSHE,1,
800302,RS31,0607,800302,186.1,137,,,,,PSME,1,
800303,RS31,0607,800303,55,137,,,,,TSHE,1,
800304,RS31,0607,800304,59.6,137,,,,,TSHE,1,
800306,RS31,0607,800306,52.5,137,,,,,TSHE,1,
600720,RS31,0608,600720,57.3,137,,,,,PSME,1,
600721,RS31,0608,600721,17.8,137,,,,,TSHE,1,
600722,RS31,0608,600722,5.8,137,,,,,TSHE,1,
600738,RS31,0608,600738,25.5,137,,,,,TSHE,1,
600743,RS31,0608,600743,1,137,,,,,RHMA,1,
600744,RS31,0608,600744,6.5,137,,,,,TSHE,1,
600745,RS31,0608,600745,22.7,137,,,,,TSHE,1,
700097,RS31,0608,700097,10.2,137,,,,,ACCI,1,
700098,RS31,0608,700098,9,137,,,,,ACCI,1,
700099,RS31,0608,700099,9.7,137,,,,,TSHE,1,NURSE
700100,RS31,0608,700100,5,137,,,,,TSHE,1,
700101,RS31,0608,700101,3.9,137,,,,,TSHE,1,
700103,RS31,0608,700103,22.7,137,,,,,TSHE,1,
700104,RS31,0608,700104,5.4,137,,,,,TSHE,1,
700105,RS31,0608,700105,55.3,137,,,,,TSHE,1,
700106,RS31,0608,700106,165.7,137,,,,,PSME,1,
700113,RS31,0608,700113,14.5,137,,,,,TSHE,1,
700114,RS31,0608,700114,35.3,137,,,,,TSHE,1,
700115,RS31,0608,700115,9.9,137,,,,,TSHE,1,
700116,RS31,0608,700116,9.4,137,,,,,TSHE,1,
700117,RS31,0608,700117,1.3,137,,,,,RHMA,1,
700118,RS31,0608,700118,1.9,137,,,,,TSHE,1,
700119,RS31,0608,700119,14.8,137,,,,,TSHE,1,
700120,RS31,0608,700120,6.8,137,,,,,TSHE,1,
700130,RS31,0608,700130,4.6,137,,,,,TSHE,1,
700131,RS31,0608,700131,14.5,137,,,,,TSHE,1,
700141,RS31,0608,700141,5,137,,,,,TSHE,1,NURSE
700143,RS31,0608,700143,7.9,137,,,,,ACCI,1,
700263,RS31,0608,700263,82.9,137,,,,,TSHE,1,
700264,RS31,0608,700264,31.4,137,,,,,TSHE,1,
700265,RS31,0608,700265,1.4,137,,,,,RHMA,1,
700266,RS31,0608,700266,1.2,137,,,,,RHMA,1,
700267,RS31,0608,700267,1.7,137,,,,,TSHE,1,
700268,RS31,0608,700268,9.1,137,,,,,ACCI,1,
700269,RS31,0608,700269,4,137,,,,,TSHE,1,
700289,RS31,0608,700289,8.7,137,,,,,TSHE,1,
700290,RS31,0608,700290,34.5,137,,,,,PSME,1,
700291,RS31,0608,700291,6.9,137,,,,,TSHE,1,
700292,RS31,0608,700292,37.6,137,,,,,PSME,1,
700293,RS31,0608,700293,58.9,137,,,,,TSHE,1,
700294,RS31,0608,700294,7,137,,,,,ACCI,1,
700295,RS31,0608,700295,4.5,137,,,,,TSHE,1,
700296,RS31,0608,700296,8.6,137,,,,,TSHE,1,
700297,RS31,0608,700297,2.9,137,,,,,ACCI,1,
700298,RS31,0608,700298,1.8,137,,,,,TSHE,1,
700299,RS31,0608,700299,46.9,137,,,,,TSHE,1,
700300,RS31,0608,700300,9.6,137,,,,,TSHE,1,
700501,RS31,0608,700501,6.7,137,,,,,TSHE,1,
700502,RS31,0608,700502,14.4,137,,,,,TSHE,1,
700503,RS31,0608,700503,13.3,137,,,,,TSHE,1,
800112,RS31,0608,800112,2,137,,,,,ACCI,1,2 stems
800113,RS31,0608,800113,1.3,137,,,,,ACCI,1,STRESS
800114,RS31,0608,800114,4.3,137,,,,,TSHE,1,
600733,RS31,0609,600733,32.2,137,,,,,PSME,1,
600734,RS31,0609,600734,5.6,137,,,,,TSHE,1,STILTED ROOTS
600735,RS31,0609,600735,22.4,137,,,,,TSHE,1,
700092,RS31,0609,700092,32.3,137,,,,,PSME,1,STRESS
700094,RS31,0609,700094,2.9,137,,,,,TSHE,1,STRESS
700102,RS31,0609,700102,9.6,137,,,,,TSHE,1,
700258,RS31,0609,700258,149.6,137,,,,,PSME,1,
700259,RS31,0609,700259,7.2,137,,,,,TSHE,1,
700260,RS31,0609,700260,31.8,137,,,,,TSHE,1,
700261,RS31,0609,700261,2.8,137,,,,,TSHE,1,
700262,RS31,0609,700262,8.3,137,,,,,TSHE,1,
700270,RS31,0609,700270,13.4,137,,,,,TSHE,1,STILTED ROOTS
700271,RS31,0609,700271,5.3,137,,,,,TSHE,1,
700272,RS31,0609,700272,5.5,137,,,,,TSHE,1,
700273,RS31,0609,700273,2.3,137,,,,,TSHE,1,
700274,RS31,0609,700274,1.5,137,,,,,TSHE,1,
700275,RS31,0609,700275,2.8,137,,,,,RHMA,1,
700276,RS31,0609,700276,1,137,,,,,RHMA,1,
700277,RS31,0609,700277,1.5,137,,,,,RHMA,1,
700278,RS31,0609,700278,1.5,137,,,,,RHMA,1,
700279,RS31,0609,700279,51.1,137,,,,,PSME,1,
700280,RS31,0609,700280,20.6,137,,,,,TSHE,1,
700281,RS31,0609,700281,2.6,137,,,,,TSHE,1,
700282,RS31,0609,700282,74.9,137,,,,,THPL,1,
700283,RS31,0609,700283,23.7,137,,,,,TSHE,1,
700284,RS31,0609,700284,35.2,137,,,,,TSHE,1,
700286,RS31,0609,700286,7.4,137,,,,,TSHE,1,
700287,RS31,0609,700287,95.8,137,,,,,PSME,1,
700288,RS31,0609,700288,5.1,137,,,,,TSHE,1,
700343,RS31,0609,700343,12,137,,,,,TSHE,1,
700344,RS31,0609,700344,43.5,137,,,,,TSHE,1,
700345,RS31,0609,700345,31.4,137,,,,,TSHE,1,
700346,RS31,0609,700346,39.7,137,,,,,TSHE,1,
700347,RS31,0609,700347,21.5,137,,,,,TSHE,1,
700348,RS31,0609,700348,13.7,137,,,,,TSHE,1,
